# Abundances determined using atmosphere_builder
C   0
H   0          
He  0
N   0
O   31.56930833899226
P   0
S   0
Si  31.569605250443676
Ti  25.612418299936664
V   0
Cl  0
K   29.196582131254175
Na  30.507117849169283
Mg  30.74531518932486
F   0
Ca  26.22863300384789
Fe  31.226523872632495
Al  27.56990576308268
e-  0
