# Abundances determined using atmosphere_builder
C   28.698001119204534
H   31.697562260116673          
He  0
N   25.95759499809051
O   29.156047243342588
P   26.957594998090507
S   31.697562260116673
Si  28.326225867702558
Ti  21.911283424491916
V   0
Cl  0
K   27.357892099889725
Na  28.748303631785287
Mg  27.818432804194593
F   0
Ca  22.6583361047991
Fe  28.63776093044272
Al  22.83161658825749
e-  0
